0.372183
0.407258
0.436992
0.461744
0.482052
0.498505
0.511669
0.522050
0.530090
0.536164
0.540589
0.543632
0.545514
0.546424
0.546519
0.545930
0.544770
0.543132
0.541098
0.538735
